,CustomerID,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,Country,InvoiceNo_Date,InvoiceDateExclusive,InvoiceTimeExclusive,InvoiceDate_new,Total Amount,Months,TimeSinceLastTxn,Days_SinceLastTxn,Years_SinceLastTxn,Months_SinceLastTxn,InvoiceNo Counts,Total Amount Sum
203,14273.0,549683,85099B,JUMBO BAG RED RETROSPOT,10,4/11/2011 13:24,2.08,United Kingdom,549683_4/11/2011 13:24,2011-04-11,13:24,2011-04-11 13:24:00,20.8,4,3855 days,3855,10.561643835616438,126.73972602739727,1,559.9700000000001
204,14276.0,C545516,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,3/3/2011 12:11,1.25,United Kingdom,C545516_3/3/2011 12:11,2011-03-03,12:11,2011-03-03 12:11:00,-1.25,3,3894 days,3894,10.668493150684931,128.02191780821917,1,1019.3899999999996
205,14282.0,557006,23209,LUNCH BAG DOILEY PATTERN ,10,6/16/2011 11:29,1.65,United Kingdom,557006_6/16/2011 11:29,2011-06-16,11:29,2011-06-16 11:29:00,16.5,6,3789 days,3789,10.38082191780822,124.56986301369864,2,3729.3400000000042
206,14287.0,C556324,POST,POSTAGE,-1,6/10/2011 11:15,5.0,United Kingdom,C556324_6/10/2011 11:15,2011-06-10,11:15,2011-06-10 11:15:00,-5.0,6,3795 days,3795,10.397260273972602,124.76712328767123,1,151.23
207,14289.0,557010,48184,DOORMAT ENGLISH ROSE ,2,6/16/2011 11:48,7.95,United Kingdom,557010_6/16/2011 11:48,2011-06-16,11:48,2011-06-16 11:48:00,15.9,6,3789 days,3789,10.38082191780822,124.56986301369864,1,911.2599999999999
208,14291.0,557332,23229,VINTAGE DONKEY TAIL GAME ,6,6/20/2011 10:21,3.75,United Kingdom,557332_6/20/2011 10:21,2011-06-20,10:21,2011-06-20 10:21:00,22.5,6,3785 days,3785,10.36986301369863,124.43835616438356,3,3873.2999999999984
209,14292.0,C555879,15056BL,EDWARDIAN PARASOL BLACK,-1,6/7/2011 15:31,4.95,United Kingdom,C555879_6/7/2011 15:31,2011-06-07,15:31,2011-06-07 15:31:00,-4.95,6,3798 days,3798,10.405479452054795,124.86575342465754,1,4819.329999999998
210,14298.0,555284,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,6/2/2011 9:37,2.49,United Kingdom,555284_6/2/2011 9:37,2011-06-02,9:37,2011-06-02 09:37:00,19.92,6,3803 days,3803,10.419178082191781,125.03013698630137,5,50862.43999999997
211,14309.0,556256,21403,BLUE EGG  SPOON,24,6/9/2011 17:37,0.12,United Kingdom,556256_6/9/2011 17:37,2011-06-09,17:37,2011-06-09 17:37:00,2.88,6,3796 days,3796,10.4,124.80000000000001,2,2319.6800000000007
212,14329.0,558368,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,6/28/2011 15:36,2.08,United Kingdom,558368_6/28/2011 15:36,2011-06-28,15:36,2011-06-28 15:36:00,12.48,6,3777 days,3777,10.347945205479451,124.17534246575342,1,4928.740000000004
213,14334.0,553941,22795,SWEETHEART RECIPE BOOK STAND,2,5/20/2011 10:37,6.75,United Kingdom,553941_5/20/2011 10:37,2011-05-20,10:37,2011-05-20 10:37:00,13.5,5,3816 days,3816,10.454794520547946,125.45753424657535,1,2539.4600000000005
214,14336.0,551859,22694,WICKER STAR ,6,5/4/2011 15:37,2.1,United Kingdom,551859_5/4/2011 15:37,2011-05-04,15:37,2011-05-04 15:37:00,12.6,5,3832 days,3832,10.498630136986302,125.98356164383563,2,1614.9100000000008
215,14342.0,553145,21499,BLUE POLKADOT WRAP,25,5/13/2011 13:50,0.42,United Kingdom,553145_5/13/2011 13:50,2011-05-13,13:50,2011-05-13 13:50:00,10.5,5,3823 days,3823,10.473972602739726,125.68767123287671,3,607.7100000000002
216,14346.0,544065,48187,DOORMAT NEW ENGLAND,4,2/15/2011 13:52,7.95,United Kingdom,544065_2/15/2011 13:52,2011-02-15,13:52,2011-02-15 13:52:00,31.8,2,3910 days,3910,10.712328767123287,128.54794520547944,1,1021.5800000000002
217,14367.0,556050,48194,DOORMAT HEARTS,2,6/8/2011 13:04,7.95,United Kingdom,556050_6/8/2011 13:04,2011-06-08,13:04,2011-06-08 13:04:00,15.9,6,3797 days,3797,10.402739726027397,124.83287671232875,2,9167.820000000007
218,14389.0,555347,22663,JUMBO BAG DOLLY GIRL DESIGN,10,6/2/2011 12:04,2.08,United Kingdom,555347_6/2/2011 12:04,2011-06-02,12:04,2011-06-02 12:04:00,20.8,6,3803 days,3803,10.419178082191781,125.03013698630137,1,999.7199999999998
219,14390.0,553011,85099B,JUMBO BAG RED RETROSPOT,10,5/12/2011 17:03,2.08,United Kingdom,553011_5/12/2011 17:03,2011-05-12,17:03,2011-05-12 17:03:00,20.8,5,3824 days,3824,10.476712328767123,125.72054794520548,1,4592.470000000003
220,14395.0,556882,22469,HEART OF WICKER SMALL,5,6/15/2011 12:21,1.65,United Kingdom,556882_6/15/2011 12:21,2011-06-15,12:21,2011-06-15 12:21:00,8.25,6,3790 days,3790,10.383561643835616,124.6027397260274,1,3471.9100000000008
221,14397.0,556496,22178,VICTORIAN GLASS HANGING T-LIGHT,36,6/12/2011 15:20,1.25,United Kingdom,556496_6/12/2011 15:20,2011-06-12,15:20,2011-06-12 15:20:00,45.0,6,3793 days,3793,10.391780821917807,124.7013698630137,2,2556.6800000000007
222,14401.0,556440,22161,HEART DECORATION RUSTIC HANGING ,24,6/10/2011 14:51,0.19,United Kingdom,556440_6/10/2011 14:51,2011-06-10,14:51,2011-06-10 14:51:00,4.5600000000000005,6,3795 days,3795,10.397260273972602,124.76712328767123,3,4039.9799999999987
223,14410.0,553497,21622,VINTAGE UNION JACK CUSHION COVER,4,5/17/2011 12:49,4.95,United Kingdom,553497_5/17/2011 12:49,2011-05-17,12:49,2011-05-17 12:49:00,19.8,5,3819 days,3819,10.463013698630137,125.55616438356165,2,576.2999999999998
224,14415.0,556441,23168,CLASSIC CAFE SUGAR DISPENSER,4,6/10/2011 15:07,1.25,United Kingdom,556441_6/10/2011 15:07,2011-06-10,15:07,2011-06-10 15:07:00,5.0,6,3795 days,3795,10.397260273972602,124.76712328767123,1,5811.559999999999
225,14422.0,557776,21713,CITRONELLA CANDLE FLOWERPOT,8,6/22/2011 15:07,2.1,United Kingdom,557776_6/22/2011 15:07,2011-06-22,15:07,2011-06-22 15:07:00,16.8,6,3783 days,3783,10.364383561643836,124.37260273972603,1,4263.64
226,14447.0,554948,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,5/27/2011 14:29,4.15,United Kingdom,554948_5/27/2011 14:29,2011-05-27,14:29,2011-05-27 14:29:00,16.6,5,3809 days,3809,10.435616438356165,125.22739726027399,1,1163.2300000000005
227,14460.0,542992,85019C,CURIOUS  IMAGES NOTEBOOK SET,24,2/2/2011 11:55,1.25,United Kingdom,542992_2/2/2011 11:55,2011-02-02,11:55,2011-02-02 11:55:00,30.0,2,3923 days,3923,10.747945205479452,128.9753424657534,2,383.34
228,14472.0,545054,47481,50CM METAL STRING WITH  7 CLIPS,1,2/27/2011 12:41,0.85,United Kingdom,545054_2/27/2011 12:41,2011-02-27,12:41,2011-02-27 12:41:00,0.85,2,3898 days,3898,10.67945205479452,128.15342465753423,1,1936.8400000000013
229,14473.0,545418,21621,VINTAGE UNION JACK BUNTING,10,3/2/2011 13:56,8.5,United Kingdom,545418_3/2/2011 13:56,2011-03-02,13:56,2011-03-02 13:56:00,85.0,3,3895 days,3895,10.67123287671233,128.05479452054794,1,234.34
230,14491.0,536672,20749,ASSORTED COLOUR MINI CASES,6,12/2/2010 12:10,7.95,United Kingdom,536672_12/2/2010 12:10,2010-12-02,12:10,2010-12-02 12:10:00,47.7,12,3985 days,3985,10.917808219178083,131.013698630137,1,340.93
231,14503.0,556685,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,6/14/2011 10:00,0.65,United Kingdom,556685_6/14/2011 10:00,2011-06-14,10:00,2011-06-14 10:00:00,7.800000000000002,6,3791 days,3791,10.386301369863014,124.63561643835618,1,3543.2600000000016
232,14504.0,549573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/10/2011 16:01,2.95,United Kingdom,549573_4/10/2011 16:01,2011-04-10,16:01,2011-04-10 16:01:00,5.9,4,3856 days,3856,10.564383561643835,126.77260273972601,1,673.2599999999995
233,14505.0,552624,23201,JUMBO BAG ALPHABET,2,5/10/2011 12:53,2.08,United Kingdom,552624_5/10/2011 12:53,2011-05-10,12:53,2011-05-10 12:53:00,4.16,5,3826 days,3826,10.482191780821918,125.78630136986301,2,5818.699999999986
234,14507.0,552298,84880,WHITE WIRE EGG HOLDER,2,5/8/2011 14:18,7.5,United Kingdom,552298_5/8/2011 14:18,2011-05-08,14:18,2011-05-08 14:18:00,15.0,5,3828 days,3828,10.487671232876712,125.85205479452054,1,1368.1799999999994
235,14513.0,C547502,22189,CREAM HEART CARD HOLDER,-1,3/23/2011 12:42,3.95,United Kingdom,C547502_3/23/2011 12:42,2011-03-23,12:42,2011-03-23 12:42:00,-3.95,3,3874 days,3874,10.613698630136986,127.36438356164382,1,438.49
236,14515.0,551954,21136,PAINTED METAL PEARS ASSORTED,30,5/5/2011 12:13,1.69,United Kingdom,551954_5/5/2011 12:13,2011-05-05,12:13,2011-05-05 12:13:00,50.7,5,3831 days,3831,10.495890410958904,125.95068493150684,1,2102.0899999999997
237,14522.0,554674,23283,DOORMAT VINTAGE LEAVES DESIGN ,10,5/25/2011 16:01,6.75,United Kingdom,554674_5/25/2011 16:01,2011-05-25,16:01,2011-05-25 16:01:00,67.5,5,3811 days,3811,10.441095890410958,125.2931506849315,1,974.54
238,14525.0,555835,21260,FIRST AID TIN,2,6/7/2011 12:34,3.25,United Kingdom,555835_6/7/2011 12:34,2011-06-07,12:34,2011-06-07 12:34:00,6.5,6,3798 days,3798,10.405479452054795,124.86575342465754,2,4221.369999999997
239,14527.0,556023,22498,WOODEN REGATTA BUNTING,2,6/8/2011 12:21,5.95,United Kingdom,556023_6/8/2011 12:21,2011-06-08,12:21,2011-06-08 12:21:00,11.9,6,3797 days,3797,10.402739726027397,124.83287671232875,7,7711.379999999953
240,14534.0,555633,22628,PICNIC BOXES SET OF 3 RETROSPOT ,2,6/6/2011 12:22,4.95,United Kingdom,555633_6/6/2011 12:22,2011-06-06,12:22,2011-06-06 12:22:00,9.9,6,3799 days,3799,10.408219178082192,124.8986301369863,2,4075.349999999999
241,14535.0,548987,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,4/5/2011 12:50,4.95,United Kingdom,548987_4/5/2011 12:50,2011-04-05,12:50,2011-04-05 12:50:00,4.95,4,3861 days,3861,10.578082191780823,126.93698630136987,1,2841.0900000000047
242,14541.0,549665,84997C,CHILDRENS CUTLERY POLKADOT BLUE,5,4/11/2011 12:17,4.15,United Kingdom,549665_4/11/2011 12:17,2011-04-11,12:17,2011-04-11 12:17:00,20.75,4,3855 days,3855,10.561643835616438,126.73972602739727,1,1461.6499999999999
243,14543.0,555389,21936,RED RETROSPOT PICNIC BAG,5,6/2/2011 16:26,2.95,United Kingdom,555389_6/2/2011 16:26,2011-06-02,16:26,2011-06-02 16:26:00,14.75,6,3803 days,3803,10.419178082191781,125.03013698630137,4,2916.170000000001
244,14548.0,542141,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,1/26/2011 8:38,2.55,United Kingdom,542141_1/26/2011 8:38,2011-01-26,8:38,2011-01-26 08:38:00,244.8,1,3930 days,3930,10.767123287671232,129.2054794520548,1,652.8
245,14551.0,553907,20801,LARGE PINK GLASS SUNDAE DISH,16,5/19/2011 18:21,0.79,United Kingdom,553907_5/19/2011 18:21,2011-05-19,18:21,2011-05-19 18:21:00,12.64,5,3817 days,3817,10.457534246575342,125.4904109589041,1,186.23000000000002
246,14553.0,551944,22699,ROSES REGENCY TEACUP AND SAUCER ,1,5/5/2011 11:08,2.95,United Kingdom,551944_5/5/2011 11:08,2011-05-05,11:08,2011-05-05 11:08:00,2.95,5,3831 days,3831,10.495890410958904,125.95068493150684,1,859.27
247,14560.0,558624,22624,IVORY KITCHEN SCALES,2,6/30/2011 17:16,8.5,United Kingdom,558624_6/30/2011 17:16,2011-06-30,17:16,2011-06-30 17:16:00,17.0,6,3775 days,3775,10.342465753424657,124.10958904109589,1,2174.1800000000007
248,14562.0,556279,85152,HAND OVER THE CHOCOLATE   SIGN ,2,6/9/2011 19:55,2.1,United Kingdom,556279_6/9/2011 19:55,2011-06-09,19:55,2011-06-09 19:55:00,4.2,6,3796 days,3796,10.4,124.80000000000001,1,4709.22
249,14573.0,536846,21668,RED STRIPE CERAMIC DRAWER KNOB,2,12/2/2010 19:59,1.25,United Kingdom,536846_12/2/2010 19:59,2010-12-02,19:59,2010-12-02 19:59:00,2.5,12,3985 days,3985,10.917808219178083,131.013698630137,1,1603.7200000000014
250,14583.0,555841,21211,SET OF 72 SKULL PAPER  DOILIES,1,6/7/2011 12:47,1.45,United Kingdom,555841_6/7/2011 12:47,2011-06-07,12:47,2011-06-07 12:47:00,1.45,6,3798 days,3798,10.405479452054795,124.86575342465754,2,1052.5500000000004
251,14587.0,C552700,22650,CERAMIC PIRATE CHEST MONEY BANK,-2,5/10/2011 15:56,1.45,United Kingdom,C552700_5/10/2011 15:56,2011-05-10,15:56,2011-05-10 15:56:00,-2.9,5,3826 days,3826,10.482191780821918,125.78630136986301,2,1598.2400000000007
252,14591.0,552652,22847,BREAD BIN DINER STYLE IVORY,1,5/10/2011 14:09,16.95,United Kingdom,552652_5/10/2011 14:09,2011-05-10,14:09,2011-05-10 14:09:00,16.95,5,3826 days,3826,10.482191780821918,125.78630136986301,1,1447.140000000001
253,14593.0,554617,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,5/25/2011 11:21,1.25,United Kingdom,554617_5/25/2011 11:21,2011-05-25,11:21,2011-05-25 11:21:00,2.5,5,3811 days,3811,10.441095890410958,125.2931506849315,2,617.9900000000001
254,14606.0,C555196,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-1,6/1/2011 11:40,3.75,United Kingdom,C555196_6/1/2011 11:40,2011-06-01,11:40,2011-06-01 11:40:00,-3.75,6,3804 days,3804,10.421917808219177,125.06301369863013,10,11713.850000000064
255,14621.0,555544,47566,PARTY BUNTING,4,6/5/2011 13:05,4.95,United Kingdom,555544_6/5/2011 13:05,2011-06-05,13:05,2011-06-05 13:05:00,19.8,6,3800 days,3800,10.41095890410959,124.93150684931507,1,1765.76
256,14625.0,C536822,22847,BREAD BIN DINER STYLE IVORY,-2,12/2/2010 17:19,16.95,United Kingdom,C536822_12/2/2010 17:19,2010-12-02,17:19,2010-12-02 17:19:00,-33.9,12,3985 days,3985,10.917808219178083,131.013698630137,2,848.48
257,14631.0,550514,22745,POPPY'S PLAYHOUSE BEDROOM ,60,4/18/2011 16:49,1.85,United Kingdom,550514_4/18/2011 16:49,2011-04-18,16:49,2011-04-18 16:49:00,111.0,4,3848 days,3848,10.542465753424658,126.5095890410959,1,1006.9799999999998
258,14643.0,539311,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",40,12/16/2010 17:53,0.42,United Kingdom,539311_12/16/2010 17:53,2010-12-16,17:53,2010-12-16 17:53:00,16.8,12,3971 days,3971,10.87945205479452,130.55342465753424,2,668.6100000000001
259,14659.0,555566,85099B,JUMBO BAG RED RETROSPOT,3,6/5/2011 15:19,2.08,United Kingdom,555566_6/5/2011 15:19,2011-06-05,15:19,2011-06-05 15:19:00,6.24,6,3800 days,3800,10.41095890410959,124.93150684931507,1,2456.5300000000007
260,14667.0,551525,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,5/1/2011 12:37,2.55,United Kingdom,551525_5/1/2011 12:37,2011-05-01,12:37,2011-05-01 12:37:00,15.3,5,3835 days,3835,10.506849315068493,126.08219178082192,3,9231.200000000004
261,14676.0,C552241,22569,FELTCRAFT CUSHION BUTTERFLY,-1,5/6/2011 17:38,3.75,United Kingdom,C552241_5/6/2011 17:38,2011-05-06,17:38,2011-05-06 17:38:00,-3.75,5,3830 days,3830,10.493150684931507,125.91780821917808,3,2543.24
262,14680.0,552572,23208,LUNCH BAG VINTAGE LEAF DESIGN,100,5/10/2011 12:11,1.45,United Kingdom,552572_5/10/2011 12:11,2011-05-10,12:11,2011-05-10 12:11:00,145.0,5,3826 days,3826,10.482191780821918,125.78630136986301,2,26932.339999999997
263,14684.0,552285,20758,ABSTRACT CIRCLES POCKET BOOK,3,5/8/2011 12:58,0.85,United Kingdom,552285_5/8/2011 12:58,2011-05-08,12:58,2011-05-08 12:58:00,2.55,5,3828 days,3828,10.487671232876712,125.85205479452054,1,1236.2800000000013
264,14688.0,556512,21770,OPEN CLOSED METAL SIGN,5,6/13/2011 10:44,4.95,United Kingdom,556512_6/13/2011 10:44,2011-06-13,10:44,2011-06-13 10:44:00,24.75,6,3792 days,3792,10.389041095890411,124.66849315068492,2,5107.379999999999
265,14691.0,552721,22925,BLUE GIANT GARDEN THERMOMETER,2,5/11/2011 9:55,5.95,United Kingdom,552721_5/11/2011 9:55,2011-05-11,9:55,2011-05-11 09:55:00,11.9,5,3825 days,3825,10.479452054794521,125.75342465753425,1,2114.3299999999995
266,14692.0,541795,22149,FELTCRAFT 6 FLOWER FRIENDS,5,1/21/2011 13:47,2.1,United Kingdom,541795_1/21/2011 13:47,2011-01-21,13:47,2011-01-21 13:47:00,10.5,1,3935 days,3935,10.780821917808218,129.36986301369862,2,582.0500000000001
267,14696.0,555551,79030D,TUMBLER BAROQUE,24,6/5/2011 13:32,0.39,United Kingdom,555551_6/5/2011 13:32,2011-06-05,13:32,2011-06-05 13:32:00,9.36,6,3800 days,3800,10.41095890410959,124.93150684931507,2,2070.97
268,14702.0,558636,22961,JAM MAKING SET PRINTED,3,6/30/2011 19:58,1.45,United Kingdom,558636_6/30/2011 19:58,2011-06-30,19:58,2011-06-30 19:58:00,4.35,6,3775 days,3775,10.342465753424657,124.10958904109589,1,3250.639999999998
269,14709.0,552268,22386,JUMBO BAG PINK POLKADOT,20,5/8/2011 11:49,2.08,United Kingdom,552268_5/8/2011 11:49,2011-05-08,11:49,2011-05-08 11:49:00,41.6,5,3828 days,3828,10.487671232876712,125.85205479452054,1,4911.140000000007
270,14711.0,551721,22196,SMALL HEART MEASURING SPOONS,3,5/3/2011 16:49,0.85,United Kingdom,551721_5/3/2011 16:49,2011-05-03,16:49,2011-05-03 16:49:00,2.55,5,3833 days,3833,10.501369863013698,126.01643835616437,2,2838.199999999997
271,14713.0,555705,21745,GAOLERS KEYS DECORATIVE GARDEN ,2,6/6/2011 15:24,3.75,United Kingdom,555705_6/6/2011 15:24,2011-06-06,15:24,2011-06-06 15:24:00,7.5,6,3799 days,3799,10.408219178082192,124.8986301369863,1,2664.2599999999998
272,14719.0,556542,84991,60 TEATIME FAIRY CAKE CASES,2,6/13/2011 12:52,0.55,United Kingdom,556542_6/13/2011 12:52,2011-06-13,12:52,2011-06-13 12:52:00,1.1,6,3792 days,3792,10.389041095890411,124.66849315068492,1,1592.1800000000007
273,14730.0,556776,22197,POPCORN HOLDER,2,6/14/2011 12:24,0.85,United Kingdom,556776_6/14/2011 12:24,2011-06-14,12:24,2011-06-14 12:24:00,1.7,6,3791 days,3791,10.386301369863014,124.63561643835618,1,2005.0600000000063
274,14732.0,555630,22386,JUMBO BAG PINK POLKADOT,10,6/6/2011 12:04,2.08,United Kingdom,555630_6/6/2011 12:04,2011-06-06,12:04,2011-06-06 12:04:00,20.8,6,3799 days,3799,10.408219178082192,124.8986301369863,1,2686.3399999999997
275,14733.0,557755,22795,SWEETHEART RECIPE BOOK STAND,8,6/22/2011 13:14,6.75,United Kingdom,557755_6/22/2011 13:14,2011-06-22,13:14,2011-06-22 13:14:00,54.0,6,3783 days,3783,10.364383561643836,124.37260273972603,1,9451.539999999997
276,14735.0,557015,23249,VINTAGE RED ENAMEL TRIM PLATE,24,6/16/2011 12:11,1.65,United Kingdom,557015_6/16/2011 12:11,2011-06-16,12:11,2011-06-16 12:11:00,39.6,6,3789 days,3789,10.38082191780822,124.56986301369864,1,5807.69
277,14738.0,552971,21166,COOK WITH WINE METAL SIGN ,12,5/12/2011 13:41,2.08,United Kingdom,552971_5/12/2011 13:41,2011-05-12,13:41,2011-05-12 13:41:00,24.96,5,3824 days,3824,10.476712328767123,125.72054794520548,2,1289.9400000000003
278,14745.0,545069,22262,FELT EGG COSY CHICKEN,36,2/27/2011 15:25,0.85,United Kingdom,545069_2/27/2011 15:25,2011-02-27,15:25,2011-02-27 15:25:00,30.6,2,3898 days,3898,10.67945205479452,128.15342465753423,1,1167.16
279,14748.0,552854,21198,WHITE HEART CONFETTI IN TUBE,12,5/11/2011 15:16,1.65,United Kingdom,552854_5/11/2011 15:16,2011-05-11,15:16,2011-05-11 15:16:00,19.8,5,3825 days,3825,10.479452054794521,125.75342465753425,1,1311.7899999999997
280,14755.0,557070,47566,PARTY BUNTING,8,6/16/2011 15:28,4.95,United Kingdom,557070_6/16/2011 15:28,2011-06-16,15:28,2011-06-16 15:28:00,39.6,6,3789 days,3789,10.38082191780822,124.56986301369864,1,4965.379999999999
281,14766.0,558058,23083,SET 6 PAPER TABLE LANTERN STARS ,6,6/24/2011 15:00,3.75,United Kingdom,558058_6/24/2011 15:00,2011-06-24,15:00,2011-06-24 15:00:00,22.5,6,3781 days,3781,10.35890410958904,124.30684931506849,1,2423.07
282,14776.0,550767,22741,FUNKY DIVA PEN,48,4/20/2011 12:32,0.85,United Kingdom,550767_4/20/2011 12:32,2011-04-20,12:32,2011-04-20 12:32:00,40.8,4,3846 days,3846,10.536986301369863,126.44383561643835,1,2195.5799999999995
283,14778.0,543187,22960,JAM MAKING SET WITH JARS,12,2/4/2011 11:43,3.75,United Kingdom,543187_2/4/2011 11:43,2011-02-04,11:43,2011-02-04 11:43:00,45.0,2,3921 days,3921,10.742465753424657,128.9095890410959,1,730.8599999999999
284,14796.0,C557487,21877,HOME SWEET HOME MUG,-19,6/20/2011 14:44,1.25,United Kingdom,C557487_6/20/2011 14:44,2011-06-20,14:44,2011-06-20 14:44:00,-23.75,6,3785 days,3785,10.36986301369863,124.43835616438356,3,7839.5099999999775
285,14810.0,554638,85099B,JUMBO BAG RED RETROSPOT,6,5/25/2011 11:59,2.08,United Kingdom,554638_5/25/2011 11:59,2011-05-25,11:59,2011-05-25 11:59:00,12.48,5,3811 days,3811,10.441095890410958,125.2931506849315,1,2087.879999999999
286,14818.0,548468,22430,ENAMEL WATERING CAN CREAM,3,3/31/2011 12:28,4.95,United Kingdom,548468_3/31/2011 12:28,2011-03-31,12:28,2011-03-31 12:28:00,14.85,3,3866 days,3866,10.591780821917808,127.1013698630137,1,657.8
287,14825.0,557951,23203,JUMBO BAG DOILEY PATTERNS,10,6/23/2011 17:53,2.08,United Kingdom,557951_6/23/2011 17:53,2011-06-23,17:53,2011-06-23 17:53:00,20.8,6,3782 days,3782,10.361643835616439,124.33972602739726,1,2226.9099999999985
288,14844.0,549831,22149,FELTCRAFT 6 FLOWER FRIENDS,6,4/12/2011 13:10,2.1,United Kingdom,549831_4/12/2011 13:10,2011-04-12,13:10,2011-04-12 13:10:00,12.6,4,3854 days,3854,10.558904109589042,126.7068493150685,1,3189.8099999999995
289,14849.0,552614,22918,HERB MARKER PARSLEY,12,5/10/2011 12:51,0.65,United Kingdom,552614_5/10/2011 12:51,2011-05-10,12:51,2011-05-10 12:51:00,7.800000000000002,5,3826 days,3826,10.482191780821918,125.78630136986301,2,7904.279999999997
290,14852.0,548650,21770,OPEN CLOSED METAL SIGN,2,4/1/2011 13:22,4.95,United Kingdom,548650_4/1/2011 13:22,2011-04-01,13:22,2011-04-01 13:22:00,9.9,4,3865 days,3865,10.58904109589041,127.06849315068493,1,2836.6899999999982
291,14854.0,546223,85194S,HANGING SPRING FLOWER EGG SMALL,24,3/10/2011 12:22,0.65,United Kingdom,546223_3/10/2011 12:22,2011-03-10,12:22,2011-03-10 12:22:00,15.6,3,3887 days,3887,10.64931506849315,127.7917808219178,1,2749.8900000000003
292,14859.0,553873,23202,JUMBO BAG VINTAGE LEAF,20,5/19/2011 14:42,2.08,United Kingdom,553873_5/19/2011 14:42,2011-05-19,14:42,2011-05-19 14:42:00,41.6,5,3817 days,3817,10.457534246575342,125.4904109589041,2,1352.0399999999993
293,14867.0,C537320,35400,WOODEN BOX ADVENT CALENDAR ,-1,12/6/2010 11:47,8.95,United Kingdom,C537320_12/6/2010 11:47,2010-12-06,11:47,2010-12-06 11:47:00,-8.95,12,3981 days,3981,10.906849315068493,130.88219178082193,1,701.3300000000002
294,14871.0,556782,23322,LARGE WHITE HEART OF WICKER,1,6/14/2011 13:04,2.95,United Kingdom,556782_6/14/2011 13:04,2011-06-14,13:04,2011-06-14 13:04:00,2.95,6,3791 days,3791,10.386301369863014,124.63561643835618,1,522.3799999999997
295,14878.0,554082,22998,TRAVEL CARD WALLET KEEP CALM,24,5/22/2011 11:49,0.42,United Kingdom,554082_5/22/2011 11:49,2011-05-22,11:49,2011-05-22 11:49:00,10.08,5,3814 days,3814,10.449315068493151,125.39178082191782,1,1485.5400000000006
296,14883.0,552877,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,5/12/2011 9:49,0.65,United Kingdom,552877_5/12/2011 9:49,2011-05-12,9:49,2011-05-12 09:49:00,10.4,5,3824 days,3824,10.476712328767123,125.72054794520548,1,756.6400000000001
297,14895.0,556434,22969,HOMEMADE JAM SCENTED CANDLES,12,6/10/2011 14:06,1.45,United Kingdom,556434_6/10/2011 14:06,2011-06-10,14:06,2011-06-10 14:06:00,17.4,6,3795 days,3795,10.397260273972602,124.76712328767123,3,11020.260000000007
298,14903.0,554275,85099F,JUMBO BAG STRAWBERRY,2,5/23/2011 13:17,2.08,United Kingdom,554275_5/23/2011 13:17,2011-05-23,13:17,2011-05-23 13:17:00,4.16,5,3813 days,3813,10.446575342465753,125.35890410958903,2,2744.4800000000005
299,14915.0,545708,84459A,PINK METAL CHICKEN HEART ,12,3/7/2011 9:39,1.49,United Kingdom,545708_3/7/2011 9:39,2011-03-07,9:39,2011-03-07 09:39:00,17.88,3,3890 days,3890,10.657534246575343,127.89041095890411,1,258.83000000000004
300,14921.0,554096,21679,SKULLS  STICKERS,12,5/22/2011 12:51,0.85,United Kingdom,554096_5/22/2011 12:51,2011-05-22,12:51,2011-05-22 12:51:00,10.2,5,3814 days,3814,10.449315068493151,125.39178082191782,1,1316.0700000000004
301,14944.0,552135,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,5/6/2011 11:51,0.83,United Kingdom,552135_5/6/2011 11:51,2011-05-06,11:51,2011-05-06 11:51:00,19.92,5,3830 days,3830,10.493150684931507,125.91780821917808,2,5842.950000000003
302,14948.0,551852,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,5/4/2011 14:52,1.95,United Kingdom,551852_5/4/2011 14:52,2011-05-04,14:52,2011-05-04 14:52:00,15.6,5,3832 days,3832,10.498630136986302,125.98356164383563,1,1066.5699999999995
303,14960.0,557618,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,6/21/2011 13:38,2.08,United Kingdom,557618_6/21/2011 13:38,2011-06-21,13:38,2011-06-21 13:38:00,20.8,6,3784 days,3784,10.367123287671232,124.40547945205478,1,221.26999999999992
304,14961.0,C552024,22990,COTTON APRON PANTRY DESIGN,-2,5/5/2011 18:01,4.95,United Kingdom,C552024_5/5/2011 18:01,2011-05-05,18:01,2011-05-05 18:01:00,-9.9,5,3831 days,3831,10.495890410958904,125.95068493150684,1,7006.580000000002
